NCT Number,Study Title,Study URL,Acronym,Study Status,Brief Summary,Study Results,Conditions,Interventions,Primary Outcome Measures,Secondary Outcome Measures,Other Outcome Measures,Sponsor,Collaborators,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents
NCT03454425,A Study to Evaluate the Safety and Efficacy of ExAblate Subthalomotomy for the Treatment of Parkinson's Disease Motor Features,https://clinicaltrials.gov/study/NCT03454425,,ACTIVE_NOT_RECRUITING,The objective of this study is to test the efficacy and safety of unilateral subthalamotomy performed using the ExAblate System for the treatment of Parkinson's disease (PD) motor features.,NO,Parkinson Disease,DEVICE: Exablate Subthalamotomy|DEVICE: Sham Exablate Subthalamotomy,"Efficacy - MDS-UPDRS, between-group differences in the mean change (from baseline to 4 months) in the motor MDS-UPDRS score for the side contralateral to subthalamotomy (in the treated group) as compared with mean change in the MDS-UPDRS score for the side contralateral to the alleged subthalamotomy (in the sham-procedure group) in the off-medication condition, Baseline to 4 months post treatment|Safety - Adverse Events, To evaluate the incidence and severity of adverse events (AE/AEs) associated with ExAblate subthalamotomy for the treatment of PD motor features., Baseline to 4 Months post treatment","MDS-UPDRS III ON-medication, MDS-UPDRS III score in the contralateral body side ON-medication condition as measured by the BLINDED assessor, Baseline to Month 4 post treatment|MDS-UPDRS III OFF-medication, MDS-UPDRS III score in the contralateral body side OFF-medication condition as measured by the UNBLINDED assessor, Baseline to Month 4 post treatment|MDS-UPDRS III- Contralateral ON-medication, MDS-UPDRS III score in the contralateral body side ON-medication condition as measured by the UNBLINDED assessor, Baseline to Month 4 post treatment|MDS-UPDRS III, Specific PD motor features sub-scores (rigidity, bradykinesia, tremor) of MDS- UPDRS III in the contralateral body side by visit for the following: OFF and ON-medication condition as measured by the BLINDED assessor, Baseline to Month 4 post treatment|MDS-UPDRS II, Total score of MDS-UPDRS II, Baseline to Month 4 post treatment|MDS-UPDRS III Blinded assessor, Total score of MDS-UPDRS III as measured by the BLINDED assessor OFF- and ON-medication, Baseline to Month 4 post treatment|MDS-UPDRS IV, Total score of MDS-UPDRS IV and separated by each type of motor complication, Baseline to Month 4 post treatment|PDG39, Quality of life assessment with the PDQ39., Baseline to Month 12 post treatment|GIC, Patient global impression of change from Baseline to Month 4 FU., Baseline to Month 4 post treatment|Levodopa, Levodopa equivalent medication change usage (mg)., Baseline to Month 12 post treatment|MDS-UPDRS, Durability of the reduction in the contralateral motor MDS-UPDRS at 12 months in the treated group (measured only by the UNBLINDED assessor), Baseline to Month 12 post treatment|MDS-UPDRS, Change in the total MDS-UPDRS III according to disease severity at baseline (as defined by the MDS-UPDRS III score)., Baseline to Month 12 post treatment",,InSightec,,ALL,"ADULT, OLDER_ADULT",NA,40,INDUSTRY,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,PD010,2018-02-27,2023-01-30,2023-03-31,2018-03-05,,2022-08-03,"Hospital Universitario HM Puerta Del Sur. CINAC, Móstoles, Madrid, 28938, Spain",
NCT04996992,MRgFUS Pallidothalamic Tractotomy for Therapy-Resistant Parkinson's Disease,https://clinicaltrials.gov/study/NCT04996992,,NOT_YET_RECRUITING,"To investigate the neural mechanism of Magnetic resonance-guided focused ultrasound (MRgFUS) Pallidothalamic Tractotomy in Parkinson's disease through multi-model MRI, and identify imaging biomarkers for triaging candidates and predicting the clinical outcomes.

Parkinson's disease (PD) is the second most progressive neurodegenerative disease with many motor and non-motor symptoms, which brings heavy burden to the family and the society.

MRgFUS pallidothalamic tractotomy allows to address all symptoms of PD without skull opening and with very limited tissue ablation, but with varying effectiveness. The unknown pathogenesis of PD has greatly contributed to this variance. Therefore, in order to optimize the clinical application of MRgFUS pallidothalamic tractotomy, it is important to reveal the pathogenesis of Parkinson's disease by using multiple modality MRI methods, and identify imaging biomarkers to triage suitable candidates and predict clinical outcomes.",NO,Parkinson Disease|Magnetic Resonance Imaging,PROCEDURE: MR-guided focused ultrasound,"primary efficacy outcome, The primary endpoints at 6 months and 1 year postoperatively were the Unified Parkinson's Disease Rating Scale (UPDRS) scores., 1 year|primary safety outcome, Primary safety outcome was assessed by monitoring the incidence and severity of the procedure-related adverse events from the procedure through 1 year after treatment for all patients., 1 year",,,Chinese PLA General Hospital,,ALL,"ADULT, OLDER_ADULT",,10,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,MRgFUS-PTT-PD,2021-08-15,2023-08-15,2026-08-15,2021-08-09,,2021-08-09,"Chinese PLA General Hospital, Beijing, Beijing, 100853, China",
NCT05089786,Echo-Focusing in Patients With Treatment-Resistant Neurologic and Psychiatric Indications (EF001),https://clinicaltrials.gov/study/NCT05089786,,NOT_YET_RECRUITING,Evaluate the safety and effectiveness of Echo-Focusing using Exablate Neuro as a tool for treating patients with treatment-refractory neurologic and psychiatric disorders.,NO,Essential Tremor|Neurology,DEVICE: Exablate Neuro Type 1.0 System with Echo Focusing,"Serious Adverse Events, Safety will be assessed by evaluating the incidence and severity of device and procedure related adverse events, Time of Exablate transcranial procedure|Change in Quality of Life per the Quality of Life Enjoyment and Satisfaction Questionnaire - Short Form (QLESQ-SF), Clinical efficacy will be assessed by evaluating change in quality of life per the Quality of Life Enjoyment and Satisfaction Questionnaire - Short Form (QLESQ-SF). This 16-item self-report rating inventory measures the degree of enjoyment and satisfaction experienced by subjects in various areas of daily functioning (scale 1 to 5). A higher total score correlates with greater satisfaction. The survey will be collected before and after treatment at day 1 and months 1, 3, 6, and 12 to determine any effect and its change over time., 12 months",,,InSightec,Health Canada,ALL,"ADULT, OLDER_ADULT",NA,46,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,EF001,2022-12-31,2023-12-31,2025-02-28,2021-10-22,,2022-08-05,,
NCT03319485,ExAblate Pallidotomy for Medically-Refractory Dyskinesia Symptoms or Motor Fluctuations of Advanced Parkinson's Disease,https://clinicaltrials.gov/study/NCT03319485,,ACTIVE_NOT_RECRUITING,"Evaluate the safety and efficacy of unilateral focused ultrasound pallidotomy using the ExAblate 4000 System in the management of dyskinesia symptoms or motor fluctuations for medication refractory, advanced idiopathic Parkinson's disease.",NO,Parkinson Disease,DEVICE: ExAblate Pallidotomy|DEVICE: Sham ExAblate Pallidotomy,"Responder Analysis, Responder is defined as the patient reaching a minimally clinically significant difference on: 1. UDysRS (this measures dyskinesia and their impact) OR 2. MDS-UPDRS Part III Motor Exam -Total score (this measures overall motor fluctuations)., Change in UDysRS and MDS-UPDRS Part III Motor Exam score from before treatment to 3 months following treatment","Severity of Device and Procedure related complications, To evaluate of the incidence and severity of device- and procedure-related, At the time of ExAblate Pallidotomy procedure",,InSightec,,ALL,"ADULT, OLDER_ADULT",NA,92,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",PD006,2018-02-09,2021-01-31,2025-01-31,2017-10-24,,2020-11-09,"Stanford University Medical Center, Stanford, California, 94305, United States|Palm Beach Neuroscience Institute/Sperling Medical Group, Boynton Beach, Florida, 33472, United States|University of Maryland Medical System, Baltimore, Maryland, 21201, United States|Brigham and Women's Hospital, Boston, Massachusetts, 02115, United States|Mayo Clinic, Rochester, Minnesota, 55905, United States|New York University Health Langone, New York, New York, 10016, United States|Weill Cornell Medicine, New York, New York, 10065, United States|The Ohio State Wexner Medical Center, Columbus, Ohio, 43210, United States|Pennsylvania Hospital Department of Neurosurgery, Philadelphia, Pennsylvania, 19106, United States|University of Virginia Health System, Charlottesville, Virginia, 22908, United States|Swedish Medical Center, Seattle, Washington, 98122, United States|Toronto Western Hospital, Toronto, Ontario, M5T 2S8, Canada|Rambam Health Care, Haifa, 3109601, Israel|Fondazione IRCCS Neurological Institute Carlo Besta, Milan, 20133, Italy|Azienda Ospedaliera Universitaria di Verona, Univerista di Verona, Verona, 37134, Italy|Severance Hospital, Yonsei University Health System, Seoul, Korea, Republic of|CINAC-Hospital HM Puerta del Sur, Móstoles, Madrid, 28938, Spain|Clinica Universidad De Navarra, Pamplona, Navarre, 31008, Spain|Chang Bing Show Chwan Memorial Hospital, Changhua, Taiwan|St. Mary's Hospital, London, United Kingdom",
NCT02263885,ExAblate Transcranial MRgFUS of the Globus Pallidum for Treatment of Parkinson's Disease,https://clinicaltrials.gov/study/NCT02263885,,COMPLETED,"The proposed study will evaluate the safety, and initial efficacy of using the ExAblate Transcranial to create a unilateral lesion in the globus pallidus as an adjunct to PD medications in subjects who are over 30 years of age and considered medication-refractory with advanced idiopathic Parkinson's disease (PD).",YES,Parkinson's Disease,DEVICE: ExAblate Transcranial System,"Adverse Events, The primary outcome of this feasibility trial was safety. Adverse Events were categorized by physicians as mild, moderate, or severe. Events resulting in impairment, requiring intervention to preclude impairment, or that were life threatening, and deaths were reported by physicians as Serious Adverse Events. Outcomes are entered in the adverse events module., Month 24","Unified Dyskinesia Rating Scale Total Score., The Unified Dyskinesia Rating Scale Total score assesses overall involuntary movements associated with the treatment of Parkinson's disease. The minimum score possible is 0. The maximum total score possible is 104. High scores show worse symptoms., Screening, Month 3, Month 6, Month 12, Month 24|Unified Dyskinesia Rating Scale (UDysRS), Part III, The Unified Dyskinesia Ratient Scale (UDysRS) was developed to assess involuntary movements often associated with the treatment of Parkinson's disease. Part III evaluates the intensity of impairment of dyskinesia with respect to the performance of 7 tasks on a scale of 0 to 4. The sum of the Part III score ranges 0 to 28 and high scores show worse symptoms., Screening, Month 3, Month 6, Month 12, Month 24|Movement Disorders Society - Unified Parkinson's Disease Rating Scale (MDS-UPDRS), Part III Motor Exam, The Movement Disorder Society - Unified Parkinson's Disease Rating Scale (MDS UPDRSP Part III motor exam focuses specifically on the treated side tremor and motor fluctuations. Each of 11 items are scored from 0 to 4 for a total score minimum of 0 and a maximum of 44 points. High scores show worse symptoms., Screening, Month 3, Month 6, Month 12, Month 24|Mood Disorders Society - Unified Parkinson's Disease Rating Scale Part II, .Part II of the Mood Disorders Society Unified Parkinson's Disease Rating Scale focuses on the impact of symptoms on motor aspects of daily living. Part II consists of 13 items scored from 0 to 4 for a maximum score of 52. High Part II scores indicate worse (greater) impact., Screening, Month 3, Month 6, Month 12, Month 24|Mood Disorder Society Unified Parkinson's Disease Rating Scale Part IV, Part IV of the Mood Disorder Society Unified Parkinson's Disease Rating Scale assesses dyskinesias that include OFF-state dystonia; items include time spent with dyskinesia, functional impact of dyskinesia, time spent in the OFF state, functional impact of fluctuations, complexity of motor fluctuations and painful OFF state dystonia. Six items are scored 0 to 4 with a maximum total score of 24. High scores indicate worse symptoms., Screening, Month 3, Month 6, Month 12, Month 24",,InSightec,,ALL,"ADULT, OLDER_ADULT",NA,20,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,PD002,2015-04,2019-05-15,2019-07-26,2014-10-13,2021-09-07,2022-01-19,"Stanford University Medical Center, Stanford, California, 94305, United States|University of Maryland Medical System, Baltimore, Maryland, 21201, United States|Brigham and Women's Hospital, Boston, Massachusetts, 02115, United States|The Ohio State Wexner Medical Center, Columbus, Ohio, 43210, United States|University of Virginia, Charlottesville, Virginia, 22908, United States","Study Protocol and Statistical Analysis Plan, https://storage.googleapis.com/ctgov2-large-docs/85/NCT02263885/Prot_SAP_000.pdf"
NCT04279912,MR-Guided Focused Ultrasound (MRgFUS) for the Management of Tremor in Patients With Multiple Sclerosis,https://clinicaltrials.gov/study/NCT04279912,MSFUS001,UNKNOWN,"This study will be a single-centre, prospective, single-arm, open-label pilot trial assessing the feasibility and safety of unilateral MR-guided focused ultrasound (MRgFUS) thalamotomy for refractory hand tremor in up to 12 patients with multiple sclerosis (relapsing-remitting, primary progressive or secondary progressive MS). This study will be conducted at the Focused Ultrasound Centre of Excellence and MS Clinic located at Sunnybrook Health Sciences Centre/ University of Toronto. Patients with stable MS and refractory hand tremor providing informed consent will receive MRgFUS thermal ablation of the Vim thalamus contralateral to the most affected side of the body (frequently this will be the dominant hand).",NO,Multiple Sclerosis,DEVICE: Focused Ultrasound (MRgFUS) for the Management of Tremor in Patients With Multiple Sclerosis,"Composite safety outcome of MRgFUS thalamotomy, Composite outcome of detectable Vim lesion on MRI scan; AND lack of new-onset or worsening of contralateral upper limb sensory loss or weakness, 90 days","Incidence and severity of adverse events related to MRgFUS thalamotomy, Incidence and severity of adverse events possibly, probably or definitely related to the MRgFUS procedure at 1, 7, 30, 90 and 120 days after treatment., 1, 7, 30, 90 and 120 days|Incidence and severity of adverse events related to MS disease relapse or progression, Incidence and severity of AEs possibly, probably or definitely-related to MS disease relapse or progression (based on clinical assessment) over 30 and 90 days., 30 and 90 days|Changes from baseline in the EDSS (Expanded Disability Status Scale) scores, Changes from baseline in the EDSS scores at 30 and 90 days. This is a scale to of quantify disability in multiple sclerosis. Score: 0 to 10 with higher scores meaning worse outcome., 30 and 90 days|Changes from baseline in the SARA (Scale for Assessment and Rating of Ataxia) scores, Changes from baseline in the SARA scores at 30 and 90 days. This is a scale to of quantify function and disability related to ataxia. Score: 0 to 40 with higher scores meaning worse outcome., 30 and 90 days|Changes from baseline in the speech intelligibility (percentage of intelligible words recorded during standardized passage reading), Changes from baseline in intelligibility percentage at 30 and 90 days. Score: 0 to 100% with higher scores meaning better outcome., 30 and 90 days|Changes from baseline in QUEST (Quality of Life in Essential Tremor Questionnaire) scores, Changes from baseline in QUEST scores at 30 and 90 days. This is a 30-item scale developed specifically for patients with essential tremor to measure items impacting perceived quality of life (QOL) that generic QOL measures do not effectively capture, including activities of daily living that are affected by tremor. Higher scores mean worse outcome., 30 and 90 days|Change from baseline in the CRST (Clinical Rating Scale for Tremors), Change from baseline in the treated upper limb tremor subscore of the CRST at 30 and 90 days. Score: 0 to 32 with higher scores meaning worse outcome., 30 and 90 days|Composite safety outcome of MRgFUS thalamotomy, Composite outcome of detectable Vim lesion on MRI scan; AND lack of new-onset or worsening of contralateral upper limb sensory loss or weakness, 30 days",,Sunnybrook Health Sciences Centre,Multiple Sclerosis Society of Canada,ALL,"ADULT, OLDER_ADULT",NA,6,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: DEVICE_FEASIBILITY,029-2019,2020-01-16,2021-03,2021-07,2020-02-21,,2020-02-21,"Sunnybrook Health Sciences Centre, Toronto, Ontario, M4N 3M5, Canada",
NCT04074031,Transcranial Ultrasound Therapy of Essential Tremor,https://clinicaltrials.gov/study/NCT04074031,ULTRABRAINTher,ACTIVE_NOT_RECRUITING,"Context. Essential tremor (ET) is a common disease, disabling in severe forms and resistant to drug treatment. In patients with severe ET, invasive neurosurgical technique such as deep brain stimulation of the Ventral Intermediate (VIM) nucleus of the thalamus is used. Focused ultrasound therapy, creating a small lesion of VIM represents an effective therapeutic alternative of low morbidity with the advantage of not requiring the opening of the skull and penetration into the brain. This therapy is performed under stereotactic guidance. Validation of the target before lesioning is done by testing the clinical effect by a gradual increase in temperature, resulting in tremor reduction. However, the gradual temperature increase in the targeting phase is suboptimal because it can decrease the efficiency of the lesioning procedure. The aim of this research project is to test an innovation of fundamental physics developed by the Langevin Institute, which would allow the reversible modulation of nerve tissue by ultrasonic waves without heating, to predict the effectiveness of treatment of the chosen target within the VIM before creating an irreversible lesion.

Methodology: Fifteen patients with severe and resistant essential tremor will be included in the study. A multimodal MRI will be performed for target calculation using several targeting methods for VIM developed during step 1. For each target, the application of neuro-modulation by ultrasound will allow determine the effect obtained on the tremor (quantified with adequate clinical scales - as Tremor rating scale (CRST), and the recording of electromyographic activity of the upper limbs) and the absence of side effects. A definitive millimetric lesion will be performed at the level of the most relevant target in order to maintain the clinical effect obtained. The procedure will be controlled by thermal MRI sequences. Post-therapy clinical and MRI multimodal follow-up will take place on D1, D7, M1, M2, M3, M6, M12 and M24.

Perspectives and Innovation: This project will test clinically the low intensity ultrasound neuromodulation jointly developed by the Langevin Institute and the Brain and Spine Institute ( ICM) in order to refine the targeting procedure of high intensity transcranial focused ultrasound therapy. In perspective, reversible neuromodulation performed in vivo in humans represents a considerable advance in the exploration and future treatment of neurological and psychiatric diseases such as depression. The translational collaboration between the physicists of the Langevin Institute, the ICM and the medical services of the Pitié-Salpêtrière guarantees the feasibility and quality of this first joint therapeutic trial.",NO,Essential Tremor,DEVICE: Transcranial Ultrasound Therapy (Exablate® 4000 Type 1.1),"The main objective is to evaluate the efficacy of Vim lesion produced by transcranial focused ultrasound on contralateral upper limb tremor at the 3-month procedure., The primary endpoint is the reduction of the severity of essential tremor measured by the clinical assessment of contralateral upper limb tremor at the lesion quantified by CRST A and B at V5 (3 months) compared with V1., 3 MONTHS","Interest of neuromodulation effect for the prediction of the final clinical effect, Interest of neuromodulation in the change of the initially defined target in calculating how many times the target has been changed compared to the reference method and therefore the relevance of the neuromodulation effect for the prediction of the final clinical effect at 3 and 12 months on tremor of the upper limb controlateral to the lesion, 3 MONTHS|Adverse events, The number of adverse events reported or observed between inclusion and the 24th month post-procedure. These events will be collected at all visits from V2 to V8. These events will be classified as sever and non-sever events. They will also be classified as events attributable to the procedure by the medical device, attributable to the lesion or independent of both according to the assumed pathophysiology of the effect., 24 MONTHS",,Assistance Publique - Hôpitaux de Paris,,ALL,"ADULT, OLDER_ADULT",NA,15,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,APHP190407,2020-01-07,2023-01-10,2024-10-04,2019-08-29,,2024-01-25,"Hôpital Pitié Salpétrière, Paris, 75013, France",
NCT03964272,A Feasibility Study on the Safety and Preliminary Efficacy of Bilateral Subthalamotomy Using MRgFUS for Treatment of PD,https://clinicaltrials.gov/study/NCT03964272,,ACTIVE_NOT_RECRUITING,The objective of this study is to test the safety and preliminary efficacy of staged bilateral subthalamotomy performed using the ExAblate Transcranial System for the treatment of Parkinson's disease (PD) motor features,NO,Parkinson Disease|Neurologic Manifestations,DEVICE: Exablate Bilateral Subthalamotomy,"Safety: Adverse Events, To evaluate the incidence and severity of adverse events (AE/AEs) associated with ExAblate subthalamotomy for the treatment of PD motor features., Treatment through 6 month|Primary Efficacy: Movement Disorder Society-Unified Parkinson's Disease Rating Scale (MDS-UPDRS) Off Medication Status, Effectiveness of the ExAblate Transcranial staged bilateral subthalamotomy by analyzing mean change (reduction from baseline to 6 months) in the motor MDS-UPDRS score in the treated group as compared with baseline in the off-medication condition, Treatment through 6 month","Movement Disorder Society-Unified Parkinson's Disease Rating Scale (MDS-UPDRS) On Medication Status, - Mean change (reduction) in the motor MDS-UPDRS score in the on-medication condition (when applicable), Treatment through 6 month|MDS-UPDRS, - Mean change (reduction) in specific PD motor features (i.e., tremor, rigidity and akinesia according to MDS-UPDRS III subscores), Treatment through 12 month|MDS-UPDRS (Part I, II and IV), MDS UPDRS I, II and IV, Treatment through 6 month|Quality of life assessment, Improved Quality of life assessment with the PDQ39, Treatment through 6 month",,InSightec,,ALL,"ADULT, OLDER_ADULT",NA,3,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: DEVICE_FEASIBILITY,PD010B,2019-06-18,2022-12-30,2023-06-30,2019-05-28,,2022-08-03,"Hospital Universitario HM Puerta Del Sur. CINAC, Móstoles, Madrid, 28938, Spain",
NCT04570046,Imaging Study of Tremor Disorders,https://clinicaltrials.gov/study/NCT04570046,,RECRUITING,"To explore the pathogenesis underlying tremor in essential tremor (ET) and parkinson disease (PD) as well as the mechanisms of tremor suppression after Magnetic resonance-guided focused ultrasound (MRgFUS) thalamotomy through multi-model MRI study, and to identify imaging biomarkers for triaging patients for the suitability of MRgFUS thalamotomy and predicting the treatment effectiveness.

Essential tremor (ET) and Parkinson disease (PD) are the most prevalent tremor disorders. ET, considered as a pure tremor disease, is characterized by upper limb intention or postural tremor, while PD is characterized by a variety of motor and nonmotor symptoms, among them rest tremor. A number of studies have demonstrated that Magnetic resonance-guided focused ultrasound (MRgFUS) thalamotomy is a minimally invasive and effective procedure suitable for medication-refractory tremor in patients with ET and patients with PD. However, the treatment effectiveness is variable among individuals. Therefore, it is important to clarify the pathogenesis of tremor in both ET and PD and the mechanisms of tremor arrest produced by MRgFUS thalamotomy to triage suitable candidates for MRgFUS thalamotomy and predict clinical outcomes. In addition, localization precision and individualized treatment remain to be improved.",NO,Movement Disorders,,"The change in the hand tremor score from baseline to 1 year after treatment, The change in the hand tremor score derived by summing eight items of the Clinical Rating Scale for Tremors (CRST) that evaluate hand tremor and ability to perform tasks will be evaluated for movement disorders subjects. Comparison will be performed from examinations at baseline and 1-year post-treatment., 5 years|Adverse Events assessed by Significant Clinical Complications, Adverse Events will be evaluated using Significant Clinical Complications for movement disorders subjects. Adverse Events will be reported and categorized by investigators as definitely, probably, possibly, or unrelated to the device or procedure and categorized by treatment group / treatment arm., 5 years","The change in total Clinical Rating Score for Tremor from baseline to 1 year after treatment, The change in total Clinical Rating Score for Tremor will be evaluated for movement disorders subjects. Comparison will be performed from examinations at baseline and 1-year post-treatment., 5 years",,Chinese PLA General Hospital,,ALL,"ADULT, OLDER_ADULT",,68,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,ET and PD-ChinaPLAGH,2018-12-18,2021-12-31,2026-12-31,2020-09-30,,2020-09-30,"Chinese PLA General Hospital, Beijing, China",
NCT03608553,A Study to Evaluate Temporary Blood Brain Barrier Disruption in Patients With Parkinson's Disease Dementia,https://clinicaltrials.gov/study/NCT03608553,,UNKNOWN,"The goal of this prospective, non-randomized, single-arm, feasibility study is to develop data to evaluate the safety and initial efficacy of this treatment (temporary disruption of the BBB) using this ExAblate Model 4000 Type 2 System in patients with mild to moderate Parkinson´s Disease Dementia",NO,Parkinsons Disease With Dementia,DEVICE: MR Guided Focused Ultrasound,"Number of participants with treatment related Adverse Events as assessed by patient examination and MR imaging, Adverse events will be categorized according to severity, relationship to surgical procedure, and relationship to ExAblate device., Treatment through Day 14 after Second Treatment",,,InSightec,,ALL,"ADULT, OLDER_ADULT",NA,10,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,PD008,2018-11-26,2021-10-31,2021-12-31,2018-08-01,,2021-03-18,"HM Hospitales Puerta del Sur - CINAC, Móstoles, Madrid, 28938, Spain",
NCT05965960,Investigating LFP Correlates of TUS in Patients With Movement Disorders,https://clinicaltrials.gov/study/NCT05965960,TUS-LFP,RECRUITING,"Transcranial Ultrasound Stimulation (TUS) is an emerging non-invasive brain stimulation(NIBS) technique that can be used on both superficial and deep brain targets with a high spatial resolution as small as a few cubic millimeters. Neural correlates of TUS have yet been elucidated. To date, no intracranial recordings (i.e., local field potential \[LFP\]) have been captured during or after TUS in patients with movement disorders. In this study, we are aiming to profile basal ganglia LFP activity during and after TUS by using a DBS system that is capable of recording LFP. This can shed light on mechanisms of TUS, as well as allow identification of a neurophysiological biomarker that can be used to tune the TUS sonication parameters for future clinical trials.",NO,Parkinson Disease|Essential Tremor|Dystonia,DEVICE: TUS Active|DEVICE: TUS Sham,"LFP power (Experiment 1), The change of power of LFPs across different frequencies, 5 minutes long recordings during both study visits at 1) Baseline (20-30 minutes before sonication), 2) during sonication, 3) 10 minutes after sonication, 4) 30 minutes after sonication, and 5) 45 minutes after sonication|Stimulation artifact (Experiment 2), Presence of a stimulation artifact during LFP recordings, Online during sonications","UPDRS (Experiment 1), Change of UPDRS score, Two assessments will be conducted during each study visit: one at baseline (within the first minute of the study) and the other upon completion of the study visit (between 120 and 130 minutes after the study visit initiation).|Finger tapping task (Experiment 1), Correlation of LFP power change with the velocity change during finger tapping task as recorded by an accelerometer, LFPs during finger tapping will be recorded at each visit for half minute at 1) Baseline (20-30 minutes before sonication), 2) 10 minutes after sonication, 3) 30 minutes after sonication, and 4) 45 minutes after sonication|Adverse effect profile (Experiment 1 and 2), Presence of adverse effects as reported subjectively by the patient, From the initiation of the study up to 1 day after its completion.",,"University Health Network, Toronto",,ALL,"ADULT, OLDER_ADULT",NA,25,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",20-5740#2,2023-05-18,2024-06-01,2024-06-01,2023-07-28,,2023-10-10,"Toronto Western Hospital, Toronto, Ontario, M5T 2S8, Canada",
NCT04728295,Evaluation of the Safety and Effectiveness of Bilateral Exablate Ablation of the Pallidothalamic Tract (PTT) for the Treatment of the Motor Complications of Parkinson's Disease (PD),https://clinicaltrials.gov/study/NCT04728295,,ACTIVE_NOT_RECRUITING,Evaluate the Safety and Effectiveness of Staged Bilateral Exablate Ablation of the Pallidothalamic Tract (PTT) for the Treatment of the Motor Complications of Parkinson's Disease (PD).,NO,Parkinson Disease,DEVICE: Exablate 4000,"MDS-Unified Parkinson's Disease Rating Scale (UPDRS) Part III OFF Medication, OFF-medication, Upper + Lower Extremity motor score from the MDS-UPDRS Part III comparing Month 3 post Bilateral treatment to Baseline. Lower score on the scale means a better outcome., Up to Month 3 post Bilateral Treatment","MDS-Unified Parkinson's Disease Rating Scale (UPDRS) Part II, MDS-UPDRS Part II - Activities of Daily living comparing all Bilateral scheduled visits to Baseline. Lower score on the scale means a better outcome., Up to Month 12 post Bilateral Treatment","MDS-Unified Parkinson's Disease Rating Scale (UPDRS) Part III OFF Medication, OFF-medication, Upper + Lower Extremity motor score from the MDS-UPDRS Part III comparing all visits post Bilateral treatment to Baseline. Lower score on the scale means a better outcome., Up to Month 12 post Bilateral Treatment|MDS-Unified Parkinson's Disease Rating Scale (UPDRS) Part IV, MDS-UPDRS Part IV at all Bilateral visits comparing all visits post Bilateral treatment to Baseline. Lower score on the scale means a better outcome., Up to Month 12 post Bilateral Treatment",InSightec,,ALL,"ADULT, OLDER_ADULT",NA,50,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,PD014,2021-05-14,2023-04-01,2024-04-01,2021-01-28,,2022-07-12,"Stanford, Palo Alto, California, 94304, United States|Delray Medical Center, Delray Beach, Florida, 33484, United States|Rush University Medical Center, Chicago, Illinois, 60612, United States|University of Maryland, Baltimore, Baltimore, Maryland, 21201, United States|New York University Langone, New York, New York, 10016, United States|Weill Cornell Medicine, New York, New York, 10065, United States|Neurology, Hospital Universitario HM Puerta del Sur (HM CINAC), Madrid, Spain|Clínica Universidad de Navarra, Pamplona, Spain|Chang Bing Show Chwan Memorial Hospital, Lugang, Changhua County, Taiwan",
